	formula	min_features	batch_size	differential_prior	CV	baseline_CV	q_squared	body_site	days	model	best
202	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	8	0.25	74.7912467956543	81.5813720703125	0.08323131987539989	Baby-Forearm	120.0	TP-model-w-country	
203	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	8	0.5	74.79353713989258	81.5815414428711	0.08320514889672614	Baby-Forearm	120.0	TP-model-w-country	
204	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	17	0.25	162.72742462158203	168.59122161865236	0.0347811525462105	Baby-Forearm	180.0	TP-model-w-country	
205	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	17	0.5	162.6707748413086	168.59125366210938	0.03511735450207043	Baby-Forearm	180.0	TP-model-w-country	
206	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	4	0.25	128.5080307006836	133.80283813476564	0.03957171243818558	Baby-Forearm	180.0	TP-model-w-country	
207	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	4	0.5	128.4797134399414	133.8041763305664	0.0397929499410451	Baby-Forearm	180.0	TP-model-w-country	Yes
208	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	8	0.25	148.08745574951172	151.75078125	0.024140406199643638	Baby-Forearm	180.0	TP-model-w-country	
209	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	8	0.5	147.8958541870117	151.75106506347657	0.02540483570808716	Baby-Forearm	180.0	TP-model-w-country	
210	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	17	0.25	264.05722961425784	294.9814086914063	0.10483433249008467	Baby-Forearm	180.0	TP-model-w-country	
211	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	17	0.5	263.2484100341797	294.98133544921876	0.10757604499523299	Baby-Forearm	180.0	TP-model-w-country	
214	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	8	0.25	237.22316284179686	269.8808654785156	0.12100784758791472	Baby-Forearm	180.0	TP-model-w-country	
215	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	8	0.5	237.1086853027344	269.8811981201172	0.12143310851464573	Baby-Forearm	180.0	TP-model-w-country	
216	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	13	0.25	41.44887008666992	58.66420021057129	0.2934554645270552	Baby-Forearm	2.0	TP-model-w-country	
217	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	13	0.5	41.4550365447998	58.66436004638672	0.2933522753504728	Baby-Forearm	2.0	TP-model-w-country	
218	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	27	0.25	59.259605407714844	65.00181503295899	0.08833921979459458	Baby-Forearm	2.0	TP-model-w-country	
219	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	27	0.5	59.2611686706543	65.00181198120117	0.08831512746455583	Baby-Forearm	2.0	TP-model-w-country	
220	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	6	0.25	38.62653923034668	43.67278785705567	0.11554674831443645	Baby-Forearm	2.0	TP-model-w-country	Yes
221	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	6	0.5	38.62900085449219	43.67319297790527	0.11549858802320667	Baby-Forearm	2.0	TP-model-w-country	
222	"C(birth_mode_ms, Treatment(""Vag"")) + country"	6	13	0.25	72.75064544677734	99.36260833740235	0.2678267341801217	Baby-Forearm	2.0	TP-model-w-country	
223	"C(birth_mode_ms, Treatment(""Vag"")) + country"	6	13	0.5	72.75298614501953	99.36284713745117	0.2678049367448332	Baby-Forearm	2.0	TP-model-w-country	
224	"C(birth_mode_ms, Treatment(""Vag"")) + country"	6	27	0.25	83.51948623657226	116.20201263427734	0.2812561130121456	Baby-Forearm	2.0	TP-model-w-country	
225	"C(birth_mode_ms, Treatment(""Vag"")) + country"	6	27	0.5	83.52048721313477	116.20203170776367	0.28124761688177424	Baby-Forearm	2.0	TP-model-w-country	
226	"C(birth_mode_ms, Treatment(""Vag"")) + country"	6	6	0.25	66.05325927734376	77.35199661254883	0.14606911043033222	Baby-Forearm	2.0	TP-model-w-country	
227	"C(birth_mode_ms, Treatment(""Vag"")) + country"	6	6	0.5	66.05806884765624	77.35230178833008	0.14601030195041675	Baby-Forearm	2.0	TP-model-w-country	
228	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	17	0.25	86.55266036987305	102.8438346862793	0.1584069124425569	Baby-Forearm	30.0	TP-model-w-country	
229	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	17	0.5	86.55438613891602	102.84389724731446	0.15839064392149738	Baby-Forearm	30.0	TP-model-w-country	
230	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	35	0.25	102.66905364990234	111.01694946289062	0.07519478650220623	Baby-Forearm	30.0	TP-model-w-country	
231	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	35	0.5	102.66908798217773	111.01689910888672	0.07519405778503463	Baby-Forearm	30.0	TP-model-w-country	
232	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	8	0.25	75.96167297363282	78.6357810974121	0.034006251180574765	Baby-Forearm	30.0	TP-model-w-country	Yes
233	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	8	0.5	75.9629295349121	78.63665161132812	0.0340009654738509	Baby-Forearm	30.0	TP-model-w-country	
234	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	17	0.25	119.2943328857422	144.71973571777343	0.17568718396235072	Baby-Forearm	30.0	TP-model-w-country	
235	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	17	0.5	119.29369735717773	144.71994018554688	0.1756927400313315	Baby-Forearm	30.0	TP-model-w-country	
236	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	35	0.25	161.1890090942383	170.55296020507814	0.05490348041793203	Baby-Forearm	30.0	TP-model-w-country	
237	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	35	0.5	161.1890640258789	170.55292053222655	0.054902938496314446	Baby-Forearm	30.0	TP-model-w-country	
240	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	18	0.25	667.9394348144531	825.4645629882813	0.19083209048195626	Baby-Mouth	120.0	TP-model-w-country	
241	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	18	0.5	667.9403259277344	825.4646240234375	0.19083107078278683	Baby-Mouth	120.0	TP-model-w-country	
242	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	4	0.25	312.6191864013672	379.79612731933594	0.1768763188611604	Baby-Mouth	120.0	TP-model-w-country	Yes
243	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	4	0.5	312.63067626953125	379.798095703125	0.17685033230418357	Baby-Mouth	120.0	TP-model-w-country	
244	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	9	0.25	432.6179901123047	741.5589416503906	0.41661010903666873	Baby-Mouth	120.0	TP-model-w-country	
245	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	9	0.5	432.62273559570315	741.5591613769532	0.41660388256495406	Baby-Mouth	120.0	TP-model-w-country	
246	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	18	0.25	1034.51865234375	1161.7105712890625	0.10948675348987924	Baby-Mouth	120.0	TP-model-w-country	
247	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	18	0.5	1034.5226806640626	1161.710595703125	0.10948330462810485	Baby-Mouth	120.0	TP-model-w-country	
248	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	4	0.25	476.62986145019534	549.1794799804687	0.13210547949252138	Baby-Mouth	120.0	TP-model-w-country	
249	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	4	0.5	476.63283386230466	549.1814758300782	0.13210322117678408	Baby-Mouth	120.0	TP-model-w-country	
250	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	9	0.25	557.7651062011719	1009.4184875488281	0.44743918099261937	Baby-Mouth	120.0	TP-model-w-country	
251	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	9	0.5	557.7745544433594	1009.4190612792969	0.4474301349763907	Baby-Mouth	120.0	TP-model-w-country	
252	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	18	0.25	740.2518310546875	889.2557556152344	0.16756025881154746	Baby-Mouth	180.0	TP-model-w-country	
253	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	18	0.5	740.2685913085937	889.2557861328125	0.16754143987314718	Baby-Mouth	180.0	TP-model-w-country	
254	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	4	0.25	430.71412048339846	489.5332977294922	0.1201535779463897	Baby-Mouth	180.0	TP-model-w-country	Yes
255	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	4	0.5	430.7957702636719	489.5356048583984	0.1199909342890747	Baby-Mouth	180.0	TP-model-w-country	
256	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	9	0.25	441.54437561035155	830.5936889648438	0.46839907228209066	Baby-Mouth	180.0	TP-model-w-country	
257	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	9	0.5	441.6145477294922	830.5939086914062	0.4683147286436855	Baby-Mouth	180.0	TP-model-w-country	
258	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	18	0.25	1314.0044189453124	1398.409521484375	0.06035792894878811	Baby-Mouth	180.0	TP-model-w-country	
259	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	18	0.5	1314.0200439453124	1398.4095092773437	0.0603467473384397	Baby-Mouth	180.0	TP-model-w-country	
260	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	4	0.25	599.1283508300781	701.5196228027344	0.14595639044789543	Baby-Mouth	180.0	TP-model-w-country	
261	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	4	0.5	599.3556884765625	701.522265625	0.14563554452176275	Baby-Mouth	180.0	TP-model-w-country	
262	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	9	0.25	799.8748413085938	1280.2974731445313	0.3752429743190653	Baby-Mouth	180.0	TP-model-w-country	
263	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	9	0.5	799.963427734375	1280.2979614257813	0.37517402055103655	Baby-Mouth	180.0	TP-model-w-country	
264	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	15	0.25	628.585888671875	788.9211730957031	0.203233592774139	Baby-Mouth	2.0	TP-model-w-country	
265	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	15	0.5	628.5867370605469	788.9212280273438	0.2032325728738532	Baby-Mouth	2.0	TP-model-w-country	
266	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	30	0.25	849.591064453125	869.8573303222656	0.023298379128025903	Baby-Mouth	2.0	TP-model-w-country	
267	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	30	0.5	849.5912475585938	869.8572937011719	0.023298127508189048	Baby-Mouth	2.0	TP-model-w-country	
268	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	7	0.25	378.1145904541016	403.7065765380859	0.06339254193836497	Baby-Mouth	2.0	TP-model-w-country	Yes
269	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	7	0.5	378.11700134277345	403.7074951171875	0.06338870118570794	Baby-Mouth	2.0	TP-model-w-country	
270	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	15	0.25	909.6708190917968	1639.466162109375	0.4451420589727858	Baby-Mouth	2.0	TP-model-w-country	
271	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	15	0.5	909.6709716796875	1639.4664428710937	0.4451420609215775	Baby-Mouth	2.0	TP-model-w-country	
272	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	30	0.25	1530.1462158203126	1845.8774536132812	0.17104669498775704	Baby-Mouth	2.0	TP-model-w-country	
273	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	30	0.5	1530.14716796875	1845.8773559570313	0.17104613530761092	Baby-Mouth	2.0	TP-model-w-country	
274	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	7	0.25	811.1573974609375	813.0978637695313	0.002386510154629762	Baby-Mouth	2.0	TP-model-w-country	
275	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	7	0.5	811.1598327636718	813.0984985351563	0.00238429387703587	Baby-Mouth	2.0	TP-model-w-country	
276	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	18	0.25	607.6793823242188	712.3397094726563	0.1469247407615636	Baby-Mouth	30.0	TP-model-w-country	Yes
277	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	18	0.5	607.6822998046875	712.3397766113281	0.14692072553424818	Baby-Mouth	30.0	TP-model-w-country	
278	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	36	0.25	788.9285766601563	792.774560546875	0.004851295788383614	Baby-Mouth	30.0	TP-model-w-country	
279	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	36	0.5	788.9286682128907	792.7745361328125	0.004851149658113507	Baby-Mouth	30.0	TP-model-w-country	
282	"C(birth_mode_ms, Treatment(""Vag"")) + country"	9	18	0.25	946.1205993652344	1285.69541015625	0.2641176192343623	Baby-Mouth	30.0	TP-model-w-country	
283	"C(birth_mode_ms, Treatment(""Vag"")) + country"	9	18	0.5	946.1228698730469	1285.6955688476562	0.2641159440869518	Baby-Mouth	30.0	TP-model-w-country	
284	"C(birth_mode_ms, Treatment(""Vag"")) + country"	9	36	0.25	1311.7738403320313	1497.6505493164063	0.12411220298968761	Baby-Mouth	30.0	TP-model-w-country	
285	"C(birth_mode_ms, Treatment(""Vag"")) + country"	9	36	0.5	1311.7742309570312	1497.6505615234375	0.12411194930366765	Baby-Mouth	30.0	TP-model-w-country	
286	"C(birth_mode_ms, Treatment(""Vag"")) + country"	9	9	0.25	872.12392578125	879.4715087890625	0.008354543534820458	Baby-Mouth	30.0	TP-model-w-country	
287	"C(birth_mode_ms, Treatment(""Vag"")) + country"	9	9	0.5	872.1290771484375	879.4715942382812	0.008348782539364552	Baby-Mouth	30.0	TP-model-w-country	
