	formula	min_features	batch_size	traing_size	differential_prior	CV	baseline_CV	q_squared	body_site	days	model	best
771	"C(birth_mode_ms, Treatment(""Vag""))"	4	9	18	0.5	382.95811157226564	387.5298370361328	0.01179709283505026	Baby-Mouth	30.0	TP-w-training	
774	"C(birth_mode_ms, Treatment(""Vag""))"	9	13	13	0.25	945.942822265625	1024.3846862792968	0.07657461602494597	Baby-Mouth	30.0	TP-w-training	
775	"C(birth_mode_ms, Treatment(""Vag""))"	9	13	13	0.5	945.9428894042969	1024.3848999023437	0.07657474305363621	Baby-Mouth	30.0	TP-w-training	
776	"C(birth_mode_ms, Treatment(""Vag""))"	9	13	18	0.25	942.7834045410157	1031.9693603515625	0.08642306568110092	Baby-Mouth	30.0	TP-w-training	
777	"C(birth_mode_ms, Treatment(""Vag""))"	9	13	18	0.5	942.7835510253906	1031.9696411132813	0.08642317228603491	Baby-Mouth	30.0	TP-w-training	
780	"C(birth_mode_ms, Treatment(""Vag""))"	9	18	13	0.25	1032.3703247070312	1136.245166015625	0.09141939118020015	Baby-Mouth	30.0	TP-w-training	
781	"C(birth_mode_ms, Treatment(""Vag""))"	9	18	13	0.5	1032.3704467773437	1136.24521484375	0.09141932279177145	Baby-Mouth	30.0	TP-w-training	
782	"C(birth_mode_ms, Treatment(""Vag""))"	9	18	18	0.25	1049.250439453125	1147.0724975585938	0.08527975198923465	Baby-Mouth	30.0	TP-w-training	
783	"C(birth_mode_ms, Treatment(""Vag""))"	9	18	18	0.5	1049.2512451171874	1147.0725219726562	0.08527906909254745	Baby-Mouth	30.0	TP-w-training	
784	"C(birth_mode_ms, Treatment(""Vag""))"	9	18	9	0.25	1162.2264770507813	1172.4136108398438	0.00868902722970355	Baby-Mouth	30.0	TP-w-training	
785	"C(birth_mode_ms, Treatment(""Vag""))"	9	18	9	0.5	1162.2265625	1172.41376953125	0.008689088524883926	Baby-Mouth	30.0	TP-w-training	
792	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	13	13	0.25	113.80552520751954	137.44756164550782	0.1720076817292958	Baby-Forearm	30.0	TP-w-training	
793	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	13	13	0.5	113.80625534057617	137.44773864746094	0.17200343592063527	Baby-Forearm	30.0	TP-w-training	
794	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	13	17	0.25	97.59388580322266	118.84150924682618	0.1787895793167147	Baby-Forearm	30.0	TP-w-training	
795	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	13	17	0.5	97.59519882202149	118.84166793823242	0.17877962742203957	Baby-Forearm	30.0	TP-w-training	
796	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	13	8	0.25	137.84337005615234	153.0344665527344	0.09926585062030668	Baby-Forearm	30.0	TP-w-training	
797	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	13	8	0.5	137.84464569091796	153.0346252441406	0.09925844905353698	Baby-Forearm	30.0	TP-w-training	
798	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	17	13	0.25	120.03819351196289	142.8513641357422	0.15969865434467578	Baby-Forearm	30.0	TP-w-training	
799	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	17	13	0.5	120.03893966674805	142.85138397216798	0.15969354773534794	Baby-Forearm	30.0	TP-w-training	
800	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	17	17	0.25	112.48565521240235	128.6521774291992	0.12566069645959732	Baby-Forearm	30.0	TP-w-training	
801	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	17	17	0.5	112.48659133911133	128.65215759277345	0.1256532852315736	Baby-Forearm	30.0	TP-w-training	
802	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	17	8	0.25	141.66883087158203	159.11322631835938	0.10963510608397808	Baby-Forearm	30.0	TP-w-training	
803	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	17	8	0.5	141.6699462890625	159.11321868896485	0.10962805317891611	Baby-Forearm	30.0	TP-w-training	
804	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	8	13	0.25	110.0104606628418	121.89425048828124	0.09749261985561775	Baby-Forearm	30.0	TP-w-training	
805	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	8	13	0.5	110.01100540161133	121.89489440917968	0.09749291851122355	Baby-Forearm	30.0	TP-w-training	
806	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	8	17	0.25	94.01729736328124	104.98230590820313	0.1044462535859112	Baby-Forearm	30.0	TP-w-training	Yes
807	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	8	17	0.5	94.01797637939453	104.98287963867188	0.1044446799041534	Baby-Forearm	30.0	TP-w-training	
810	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	13	13	0.25	175.88755950927734	196.97384643554688	0.1070512015064361	Baby-Forearm	30.0	TP-w-training	
811	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	13	13	0.5	175.88684539794923	196.97419128417968	0.1070563902242766	Baby-Forearm	30.0	TP-w-training	
812	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	13	17	0.25	149.86226806640624	169.94866943359375	0.11819098928006688	Baby-Forearm	30.0	TP-w-training	
813	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	13	17	0.5	149.86171264648436	169.94896240234374	0.11819577755528776	Baby-Forearm	30.0	TP-w-training	
814	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	13	8	0.25	219.47555236816407	226.7800033569336	0.03220941388413734	Baby-Forearm	30.0	TP-w-training	
815	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	13	8	0.5	219.47501678466796	226.78013916015624	0.03221235511426013	Baby-Forearm	30.0	TP-w-training	
816	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	17	13	0.25	180.0772735595703	207.18533172607422	0.1308396590659433	Baby-Forearm	30.0	TP-w-training	
817	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	17	13	0.5	180.07681732177736	207.18551788330078	0.13084264208462992	Baby-Forearm	30.0	TP-w-training	
818	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	17	17	0.25	165.3741943359375	190.1225555419922	0.13017056884967315	Baby-Forearm	30.0	TP-w-training	
819	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	17	17	0.5	165.3747344970703	190.12262420654298	0.13016804187694875	Baby-Forearm	30.0	TP-w-training	
820	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	17	8	0.25	220.78119354248048	234.92267456054688	0.06019632223462401	Baby-Forearm	30.0	TP-w-training	
821	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	17	8	0.5	220.78070831298828	234.92272186279297	0.06019857695188957	Baby-Forearm	30.0	TP-w-training	
822	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	8	13	0.25	174.901904296875	178.5253433227539	0.02029649661184607	Baby-Forearm	30.0	TP-w-training	
823	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	8	13	0.5	174.90089416503906	178.5258773803711	0.020305085562517977	Baby-Forearm	30.0	TP-w-training	
824	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	8	17	0.25	149.33008880615233	153.78287200927736	0.028955000937011977	Baby-Forearm	30.0	TP-w-training	
825	"C(birth_mode_ms, Treatment(""Vag"")) + country"	8	8	17	0.5	149.32939453125	153.78334045410156	0.028962473501353725	Baby-Forearm	30.0	TP-w-training	
828	"C(birth_mode_ms, Treatment(""Vag""))"	4	13	13	0.25	135.41718597412108	137.44756164550782	0.014772002115419847	Baby-Forearm	30.0	TP-w-training	
829	"C(birth_mode_ms, Treatment(""Vag""))"	4	13	13	0.5	135.41703033447266	137.44773864746094	0.014774403223881571	Baby-Forearm	30.0	TP-w-training	
830	"C(birth_mode_ms, Treatment(""Vag""))"	4	13	17	0.25	115.36598052978516	118.84150924682618	0.02924507387248476	Baby-Forearm	30.0	TP-w-training	
831	"C(birth_mode_ms, Treatment(""Vag""))"	4	13	17	0.5	115.36633529663087	118.84166793823242	0.029243384933034133	Baby-Forearm	30.0	TP-w-training	
832	"C(birth_mode_ms, Treatment(""Vag""))"	4	13	8	0.25	150.26881408691406	153.0344665527344	0.018072088779211737	Baby-Forearm	30.0	TP-w-training	
833	"C(birth_mode_ms, Treatment(""Vag""))"	4	13	8	0.5	150.26881256103516	153.0346252441406	0.018073116973972847	Baby-Forearm	30.0	TP-w-training	
834	"C(birth_mode_ms, Treatment(""Vag""))"	4	17	13	0.25	140.05893096923828	142.8513641357422	0.019547822895484956	Baby-Forearm	30.0	TP-w-training	
835	"C(birth_mode_ms, Treatment(""Vag""))"	4	17	13	0.5	140.05897521972656	142.85138397216798	0.019547649275735934	Baby-Forearm	30.0	TP-w-training	
836	"C(birth_mode_ms, Treatment(""Vag""))"	4	17	17	0.25	126.42850112915039	128.6521774291992	0.017284404698650113	Baby-Forearm	30.0	TP-w-training	
837	"C(birth_mode_ms, Treatment(""Vag""))"	4	17	17	0.5	126.42878494262695	128.65215759277345	0.017282047124185906	Baby-Forearm	30.0	TP-w-training	
838	"C(birth_mode_ms, Treatment(""Vag""))"	4	17	8	0.25	155.24127960205078	159.11322631835938	0.0243345371462802	Baby-Forearm	30.0	TP-w-training	
839	"C(birth_mode_ms, Treatment(""Vag""))"	4	17	8	0.5	155.24118347167968	159.11321868896485	0.024335094526962253	Baby-Forearm	30.0	TP-w-training	
842	"C(birth_mode_ms, Treatment(""Vag""))"	4	8	17	0.25	104.9185806274414	104.98230590820313	0.0006070097261671181	Baby-Forearm	30.0	TP-w-training	
843	"C(birth_mode_ms, Treatment(""Vag""))"	4	8	17	0.5	104.91828689575195	104.98287963867188	0.0006152693005015974	Baby-Forearm	30.0	TP-w-training	Yes
848	"C(birth_mode_ms, Treatment(""Vag""))"	8	13	17	0.25	167.8682876586914	169.94866943359375	0.012241236026359403	Baby-Forearm	30.0	TP-w-training	
849	"C(birth_mode_ms, Treatment(""Vag""))"	8	13	17	0.5	167.8679656982422	169.94896240234374	0.012244833241022768	Baby-Forearm	30.0	TP-w-training	
850	"C(birth_mode_ms, Treatment(""Vag""))"	8	13	8	0.25	226.13638763427736	226.7800033569336	0.00283806205630599	Baby-Forearm	30.0	TP-w-training	
851	"C(birth_mode_ms, Treatment(""Vag""))"	8	13	8	0.5	226.13599548339843	226.78013916015624	0.002840388400603744	Baby-Forearm	30.0	TP-w-training	
852	"C(birth_mode_ms, Treatment(""Vag""))"	8	17	13	0.25	205.77561645507814	207.18533172607422	0.006804126813668043	Baby-Forearm	30.0	TP-w-training	
853	"C(birth_mode_ms, Treatment(""Vag""))"	8	17	13	0.5	205.77564392089843	207.18551788330078	0.006804886638826169	Baby-Forearm	30.0	TP-w-training	
854	"C(birth_mode_ms, Treatment(""Vag""))"	8	17	17	0.25	185.43323669433593	190.1225555419922	0.0246647160526966	Baby-Forearm	30.0	TP-w-training	
855	"C(birth_mode_ms, Treatment(""Vag""))"	8	17	17	0.5	185.43370361328124	190.12262420654298	0.024662612420959684	Baby-Forearm	30.0	TP-w-training	
856	"C(birth_mode_ms, Treatment(""Vag""))"	8	17	8	0.25	231.76168823242188	234.92267456054688	0.013455433086814739	Baby-Forearm	30.0	TP-w-training	
857	"C(birth_mode_ms, Treatment(""Vag""))"	8	17	8	0.5	231.76198120117186	234.92272186279297	0.013454384644270956	Baby-Forearm	30.0	TP-w-training	
